statistic_yyy,according,site_id,birth_order,birth_sex,mother_age,birth_count
106,按登記日期分,臺南市官田區,8胎,男,50歲以上,0
106,按登記日期分,臺南市官田區,9胎以上,男,未滿15歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,15～19歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,20～24歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,25～29歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,30～34歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,35～39歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,40～44歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,45～49歲,0
106,按登記日期分,臺南市官田區,9胎以上,男,50歲以上,0
106,按登記日期分,臺南市官田區,1胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,1胎,女,15～19歲,1
106,按登記日期分,臺南市官田區,1胎,女,20～24歲,7
106,按登記日期分,臺南市官田區,1胎,女,25～29歲,6
106,按登記日期分,臺南市官田區,1胎,女,30～34歲,8
106,按登記日期分,臺南市官田區,1胎,女,35～39歲,4
106,按登記日期分,臺南市官田區,1胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,1胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,1胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,2胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,2胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,2胎,女,20～24歲,3
106,按登記日期分,臺南市官田區,2胎,女,25～29歲,5
106,按登記日期分,臺南市官田區,2胎,女,30～34歲,13
106,按登記日期分,臺南市官田區,2胎,女,35～39歲,2
106,按登記日期分,臺南市官田區,2胎,女,40～44歲,2
106,按登記日期分,臺南市官田區,2胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,2胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,3胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,3胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,3胎,女,20～24歲,0
106,按登記日期分,臺南市官田區,3胎,女,25～29歲,3
106,按登記日期分,臺南市官田區,3胎,女,30～34歲,3
106,按登記日期分,臺南市官田區,3胎,女,35～39歲,3
106,按登記日期分,臺南市官田區,3胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,3胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,3胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,4胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,4胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,4胎,女,20～24歲,0
106,按登記日期分,臺南市官田區,4胎,女,25～29歲,0
106,按登記日期分,臺南市官田區,4胎,女,30～34歲,0
106,按登記日期分,臺南市官田區,4胎,女,35～39歲,1
106,按登記日期分,臺南市官田區,4胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,4胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,4胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,5胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,5胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,5胎,女,20～24歲,0
106,按登記日期分,臺南市官田區,5胎,女,25～29歲,0
106,按登記日期分,臺南市官田區,5胎,女,30～34歲,0
106,按登記日期分,臺南市官田區,5胎,女,35～39歲,0
106,按登記日期分,臺南市官田區,5胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,5胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,5胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,6胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,6胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,6胎,女,20～24歲,0
106,按登記日期分,臺南市官田區,6胎,女,25～29歲,0
106,按登記日期分,臺南市官田區,6胎,女,30～34歲,0
106,按登記日期分,臺南市官田區,6胎,女,35～39歲,0
106,按登記日期分,臺南市官田區,6胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,6胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,6胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,7胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,7胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,7胎,女,20～24歲,0
106,按登記日期分,臺南市官田區,7胎,女,25～29歲,0
106,按登記日期分,臺南市官田區,7胎,女,30～34歲,0
106,按登記日期分,臺南市官田區,7胎,女,35～39歲,0
106,按登記日期分,臺南市官田區,7胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,7胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,7胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,8胎,女,未滿15歲,0
106,按登記日期分,臺南市官田區,8胎,女,15～19歲,0
106,按登記日期分,臺南市官田區,8胎,女,20～24歲,0
106,按登記日期分,臺南市官田區,8胎,女,25～29歲,0
106,按登記日期分,臺南市官田區,8胎,女,30～34歲,0
106,按登記日期分,臺南市官田區,8胎,女,35～39歲,0
106,按登記日期分,臺南市官田區,8胎,女,40～44歲,0
106,按登記日期分,臺南市官田區,8胎,女,45～49歲,0
106,按登記日期分,臺南市官田區,8胎,女,50歲以上,0
106,按登記日期分,臺南市官田區,9胎以上,女,未滿15歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,15～19歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,20～24歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,25～29歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,30～34歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,35～39歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,40～44歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,45～49歲,0
106,按登記日期分,臺南市官田區,9胎以上,女,50歲以上,0
106,按登記日期分,臺南市大內區,1胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,1胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,1胎,男,20～24歲,5
106,按登記日期分,臺南市大內區,1胎,男,25～29歲,3
106,按登記日期分,臺南市大內區,1胎,男,30～34歲,3
106,按登記日期分,臺南市大內區,1胎,男,35～39歲,1
106,按登記日期分,臺南市大內區,1胎,男,40～44歲,1
106,按登記日期分,臺南市大內區,1胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,1胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,2胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,2胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,2胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,2胎,男,25～29歲,2
106,按登記日期分,臺南市大內區,2胎,男,30～34歲,3
106,按登記日期分,臺南市大內區,2胎,男,35～39歲,4
106,按登記日期分,臺南市大內區,2胎,男,40～44歲,1
106,按登記日期分,臺南市大內區,2胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,2胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,3胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,3胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,3胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,3胎,男,25～29歲,0
106,按登記日期分,臺南市大內區,3胎,男,30～34歲,1
106,按登記日期分,臺南市大內區,3胎,男,35～39歲,0
106,按登記日期分,臺南市大內區,3胎,男,40～44歲,0
106,按登記日期分,臺南市大內區,3胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,3胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,4胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,4胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,4胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,4胎,男,25～29歲,1
106,按登記日期分,臺南市大內區,4胎,男,30～34歲,0
106,按登記日期分,臺南市大內區,4胎,男,35～39歲,0
106,按登記日期分,臺南市大內區,4胎,男,40～44歲,0
106,按登記日期分,臺南市大內區,4胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,4胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,5胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,5胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,5胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,5胎,男,25～29歲,0
106,按登記日期分,臺南市大內區,5胎,男,30～34歲,0
106,按登記日期分,臺南市大內區,5胎,男,35～39歲,0
106,按登記日期分,臺南市大內區,5胎,男,40～44歲,0
106,按登記日期分,臺南市大內區,5胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,5胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,6胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,6胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,6胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,6胎,男,25～29歲,0
106,按登記日期分,臺南市大內區,6胎,男,30～34歲,0
106,按登記日期分,臺南市大內區,6胎,男,35～39歲,0
106,按登記日期分,臺南市大內區,6胎,男,40～44歲,0
106,按登記日期分,臺南市大內區,6胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,6胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,7胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,7胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,7胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,7胎,男,25～29歲,0
106,按登記日期分,臺南市大內區,7胎,男,30～34歲,0
106,按登記日期分,臺南市大內區,7胎,男,35～39歲,0
106,按登記日期分,臺南市大內區,7胎,男,40～44歲,0
106,按登記日期分,臺南市大內區,7胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,7胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,8胎,男,未滿15歲,0
106,按登記日期分,臺南市大內區,8胎,男,15～19歲,0
106,按登記日期分,臺南市大內區,8胎,男,20～24歲,0
106,按登記日期分,臺南市大內區,8胎,男,25～29歲,0
106,按登記日期分,臺南市大內區,8胎,男,30～34歲,0
106,按登記日期分,臺南市大內區,8胎,男,35～39歲,0
106,按登記日期分,臺南市大內區,8胎,男,40～44歲,0
106,按登記日期分,臺南市大內區,8胎,男,45～49歲,0
106,按登記日期分,臺南市大內區,8胎,男,50歲以上,0
106,按登記日期分,臺南市大內區,9胎以上,男,未滿15歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,15～19歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,20～24歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,25～29歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,30～34歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,35～39歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,40～44歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,45～49歲,0
106,按登記日期分,臺南市大內區,9胎以上,男,50歲以上,0
106,按登記日期分,臺南市大內區,1胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,1胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,1胎,女,20～24歲,4
106,按登記日期分,臺南市大內區,1胎,女,25～29歲,2
106,按登記日期分,臺南市大內區,1胎,女,30～34歲,7
106,按登記日期分,臺南市大內區,1胎,女,35～39歲,1
106,按登記日期分,臺南市大內區,1胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,1胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,1胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,2胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,2胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,2胎,女,20～24歲,1
106,按登記日期分,臺南市大內區,2胎,女,25～29歲,1
106,按登記日期分,臺南市大內區,2胎,女,30～34歲,6
106,按登記日期分,臺南市大內區,2胎,女,35～39歲,2
106,按登記日期分,臺南市大內區,2胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,2胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,2胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,3胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,3胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,3胎,女,20～24歲,0
106,按登記日期分,臺南市大內區,3胎,女,25～29歲,0
106,按登記日期分,臺南市大內區,3胎,女,30～34歲,1
106,按登記日期分,臺南市大內區,3胎,女,35～39歲,0
106,按登記日期分,臺南市大內區,3胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,3胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,3胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,4胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,4胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,4胎,女,20～24歲,0
106,按登記日期分,臺南市大內區,4胎,女,25～29歲,0
106,按登記日期分,臺南市大內區,4胎,女,30～34歲,1
106,按登記日期分,臺南市大內區,4胎,女,35～39歲,0
106,按登記日期分,臺南市大內區,4胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,4胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,4胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,5胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,5胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,5胎,女,20～24歲,0
106,按登記日期分,臺南市大內區,5胎,女,25～29歲,0
106,按登記日期分,臺南市大內區,5胎,女,30～34歲,0
106,按登記日期分,臺南市大內區,5胎,女,35～39歲,0
106,按登記日期分,臺南市大內區,5胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,5胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,5胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,6胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,6胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,6胎,女,20～24歲,0
106,按登記日期分,臺南市大內區,6胎,女,25～29歲,0
106,按登記日期分,臺南市大內區,6胎,女,30～34歲,0
106,按登記日期分,臺南市大內區,6胎,女,35～39歲,0
106,按登記日期分,臺南市大內區,6胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,6胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,6胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,7胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,7胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,7胎,女,20～24歲,0
106,按登記日期分,臺南市大內區,7胎,女,25～29歲,0
106,按登記日期分,臺南市大內區,7胎,女,30～34歲,0
106,按登記日期分,臺南市大內區,7胎,女,35～39歲,0
106,按登記日期分,臺南市大內區,7胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,7胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,7胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,8胎,女,未滿15歲,0
106,按登記日期分,臺南市大內區,8胎,女,15～19歲,0
106,按登記日期分,臺南市大內區,8胎,女,20～24歲,0
106,按登記日期分,臺南市大內區,8胎,女,25～29歲,0
106,按登記日期分,臺南市大內區,8胎,女,30～34歲,0
106,按登記日期分,臺南市大內區,8胎,女,35～39歲,0
106,按登記日期分,臺南市大內區,8胎,女,40～44歲,0
106,按登記日期分,臺南市大內區,8胎,女,45～49歲,0
106,按登記日期分,臺南市大內區,8胎,女,50歲以上,0
106,按登記日期分,臺南市大內區,9胎以上,女,未滿15歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,15～19歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,20～24歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,25～29歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,30～34歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,35～39歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,40～44歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,45～49歲,0
106,按登記日期分,臺南市大內區,9胎以上,女,50歲以上,0
106,按登記日期分,臺南市佳里區,1胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,1胎,男,15～19歲,2
106,按登記日期分,臺南市佳里區,1胎,男,20～24歲,19
106,按登記日期分,臺南市佳里區,1胎,男,25～29歲,46
106,按登記日期分,臺南市佳里區,1胎,男,30～34歲,40
106,按登記日期分,臺南市佳里區,1胎,男,35～39歲,14
106,按登記日期分,臺南市佳里區,1胎,男,40～44歲,4
106,按登記日期分,臺南市佳里區,1胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,1胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,2胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,2胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,2胎,男,20～24歲,5
106,按登記日期分,臺南市佳里區,2胎,男,25～29歲,16
106,按登記日期分,臺南市佳里區,2胎,男,30～34歲,35
106,按登記日期分,臺南市佳里區,2胎,男,35～39歲,22
106,按登記日期分,臺南市佳里區,2胎,男,40～44歲,4
106,按登記日期分,臺南市佳里區,2胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,2胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,3胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,3胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,3胎,男,20～24歲,0
106,按登記日期分,臺南市佳里區,3胎,男,25～29歲,5
106,按登記日期分,臺南市佳里區,3胎,男,30～34歲,7
106,按登記日期分,臺南市佳里區,3胎,男,35～39歲,4
106,按登記日期分,臺南市佳里區,3胎,男,40～44歲,2
106,按登記日期分,臺南市佳里區,3胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,3胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,4胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,4胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,4胎,男,20～24歲,0
106,按登記日期分,臺南市佳里區,4胎,男,25～29歲,0
106,按登記日期分,臺南市佳里區,4胎,男,30～34歲,0
106,按登記日期分,臺南市佳里區,4胎,男,35～39歲,2
106,按登記日期分,臺南市佳里區,4胎,男,40～44歲,0
106,按登記日期分,臺南市佳里區,4胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,4胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,5胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,5胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,5胎,男,20～24歲,0
106,按登記日期分,臺南市佳里區,5胎,男,25～29歲,0
106,按登記日期分,臺南市佳里區,5胎,男,30～34歲,1
106,按登記日期分,臺南市佳里區,5胎,男,35～39歲,1
106,按登記日期分,臺南市佳里區,5胎,男,40～44歲,0
106,按登記日期分,臺南市佳里區,5胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,5胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,6胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,6胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,6胎,男,20～24歲,0
106,按登記日期分,臺南市佳里區,6胎,男,25～29歲,0
106,按登記日期分,臺南市佳里區,6胎,男,30～34歲,0
106,按登記日期分,臺南市佳里區,6胎,男,35～39歲,0
106,按登記日期分,臺南市佳里區,6胎,男,40～44歲,0
106,按登記日期分,臺南市佳里區,6胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,6胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,7胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,7胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,7胎,男,20～24歲,0
106,按登記日期分,臺南市佳里區,7胎,男,25～29歲,0
106,按登記日期分,臺南市佳里區,7胎,男,30～34歲,0
106,按登記日期分,臺南市佳里區,7胎,男,35～39歲,0
106,按登記日期分,臺南市佳里區,7胎,男,40～44歲,0
106,按登記日期分,臺南市佳里區,7胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,7胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,8胎,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,8胎,男,15～19歲,0
106,按登記日期分,臺南市佳里區,8胎,男,20～24歲,0
106,按登記日期分,臺南市佳里區,8胎,男,25～29歲,0
106,按登記日期分,臺南市佳里區,8胎,男,30～34歲,0
106,按登記日期分,臺南市佳里區,8胎,男,35～39歲,0
106,按登記日期分,臺南市佳里區,8胎,男,40～44歲,0
106,按登記日期分,臺南市佳里區,8胎,男,45～49歲,0
106,按登記日期分,臺南市佳里區,8胎,男,50歲以上,0
106,按登記日期分,臺南市佳里區,9胎以上,男,未滿15歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,15～19歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,20～24歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,25～29歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,30～34歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,35～39歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,40～44歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,45～49歲,0
106,按登記日期分,臺南市佳里區,9胎以上,男,50歲以上,0
106,按登記日期分,臺南市佳里區,1胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,1胎,女,15～19歲,1
106,按登記日期分,臺南市佳里區,1胎,女,20～24歲,8
106,按登記日期分,臺南市佳里區,1胎,女,25～29歲,35
106,按登記日期分,臺南市佳里區,1胎,女,30～34歲,43
106,按登記日期分,臺南市佳里區,1胎,女,35～39歲,15
106,按登記日期分,臺南市佳里區,1胎,女,40～44歲,0
106,按登記日期分,臺南市佳里區,1胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,1胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,2胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,2胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,2胎,女,20～24歲,6
106,按登記日期分,臺南市佳里區,2胎,女,25～29歲,12
106,按登記日期分,臺南市佳里區,2胎,女,30～34歲,31
106,按登記日期分,臺南市佳里區,2胎,女,35～39歲,15
106,按登記日期分,臺南市佳里區,2胎,女,40～44歲,4
106,按登記日期分,臺南市佳里區,2胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,2胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,3胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,3胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,3胎,女,20～24歲,1
106,按登記日期分,臺南市佳里區,3胎,女,25～29歲,3
106,按登記日期分,臺南市佳里區,3胎,女,30～34歲,8
106,按登記日期分,臺南市佳里區,3胎,女,35～39歲,4
106,按登記日期分,臺南市佳里區,3胎,女,40～44歲,3
106,按登記日期分,臺南市佳里區,3胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,3胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,4胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,4胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,4胎,女,20～24歲,1
106,按登記日期分,臺南市佳里區,4胎,女,25～29歲,0
106,按登記日期分,臺南市佳里區,4胎,女,30～34歲,4
106,按登記日期分,臺南市佳里區,4胎,女,35～39歲,0
106,按登記日期分,臺南市佳里區,4胎,女,40～44歲,0
106,按登記日期分,臺南市佳里區,4胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,4胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,5胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,5胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,5胎,女,20～24歲,0
106,按登記日期分,臺南市佳里區,5胎,女,25～29歲,0
106,按登記日期分,臺南市佳里區,5胎,女,30～34歲,0
106,按登記日期分,臺南市佳里區,5胎,女,35～39歲,0
106,按登記日期分,臺南市佳里區,5胎,女,40～44歲,0
106,按登記日期分,臺南市佳里區,5胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,5胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,6胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,6胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,6胎,女,20～24歲,0
106,按登記日期分,臺南市佳里區,6胎,女,25～29歲,0
106,按登記日期分,臺南市佳里區,6胎,女,30～34歲,0
106,按登記日期分,臺南市佳里區,6胎,女,35～39歲,0
106,按登記日期分,臺南市佳里區,6胎,女,40～44歲,0
106,按登記日期分,臺南市佳里區,6胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,6胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,7胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,7胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,7胎,女,20～24歲,0
106,按登記日期分,臺南市佳里區,7胎,女,25～29歲,0
106,按登記日期分,臺南市佳里區,7胎,女,30～34歲,0
106,按登記日期分,臺南市佳里區,7胎,女,35～39歲,0
106,按登記日期分,臺南市佳里區,7胎,女,40～44歲,0
106,按登記日期分,臺南市佳里區,7胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,7胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,8胎,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,8胎,女,15～19歲,0
106,按登記日期分,臺南市佳里區,8胎,女,20～24歲,0
106,按登記日期分,臺南市佳里區,8胎,女,25～29歲,0
106,按登記日期分,臺南市佳里區,8胎,女,30～34歲,0
106,按登記日期分,臺南市佳里區,8胎,女,35～39歲,0
106,按登記日期分,臺南市佳里區,8胎,女,40～44歲,0
106,按登記日期分,臺南市佳里區,8胎,女,45～49歲,0
106,按登記日期分,臺南市佳里區,8胎,女,50歲以上,0
106,按登記日期分,臺南市佳里區,9胎以上,女,未滿15歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,15～19歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,20～24歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,25～29歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,30～34歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,35～39歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,40～44歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,45～49歲,0
106,按登記日期分,臺南市佳里區,9胎以上,女,50歲以上,0
106,按登記日期分,臺南市學甲區,1胎,男,未滿15歲,0
106,按登記日期分,臺南市學甲區,1胎,男,15～19歲,1
106,按登記日期分,臺南市學甲區,1胎,男,20～24歲,2
106,按登記日期分,臺南市學甲區,1胎,男,25～29歲,8
106,按登記日期分,臺南市學甲區,1胎,男,30～34歲,14
106,按登記日期分,臺南市學甲區,1胎,男,35～39歲,5
106,按登記日期分,臺南市學甲區,1胎,男,40～44歲,1
106,按登記日期分,臺南市學甲區,1胎,男,45～49歲,0
106,按登記日期分,臺南市學甲區,1胎,男,50歲以上,0
106,按登記日期分,臺南市學甲區,2胎,男,未滿15歲,0
106,按登記日期分,臺南市學甲區,2胎,男,15～19歲,0
106,按登記日期分,臺南市學甲區,2胎,男,20～24歲,2
106,按登記日期分,臺南市學甲區,2胎,男,25～29歲,7
106,按登記日期分,臺南市學甲區,2胎,男,30～34歲,17
106,按登記日期分,臺南市學甲區,2胎,男,35～39歲,11
106,按登記日期分,臺南市學甲區,2胎,男,40～44歲,1
106,按登記日期分,臺南市學甲區,2胎,男,45～49歲,0
106,按登記日期分,臺南市學甲區,2胎,男,50歲以上,0
106,按登記日期分,臺南市學甲區,3胎,男,未滿15歲,0
106,按登記日期分,臺南市學甲區,3胎,男,15～19歲,0
106,按登記日期分,臺南市學甲區,3胎,男,20～24歲,0
106,按登記日期分,臺南市學甲區,3胎,男,25～29歲,0
106,按登記日期分,臺南市學甲區,3胎,男,30～34歲,5
106,按登記日期分,臺南市學甲區,3胎,男,35～39歲,5
